key,0,1,2,3,4,5,6,7,8,9,10,11,12,13
2162901,8025302,70,70,22,0,0,2953,81960,81910,"ジョッブ砦","――この景色、後世に伝ふ。
レイクランドのいずこかにあり。
その場で見渡す。","クリスタリウムの防衛を担う城塞群のひとつ。元々は、レイクランド連邦時代に拓かれた騎士修道会用の拠点であり、その廃墟を利用して形作られている。今や崩れ去った光耀教会の跡地が、往時の姿を偲ばせる程度だ",81460,False
2162902,8025305,70,70,22,0,0,2953,81961,81911,"ラディスカ物見塔","――この景色、後世に伝ふ。
レイクランドのいずこかにあり。
その場で見渡す。","レイクランド中央に置かれた物見塔。ラディスカとは、かつて罪喰いの大群が飛来するのを発見し、人々を避難させることで多くの人命を救った兵の名である。しかし、彼自身は足止めのため塔に残り、戦死してしまったという",81460,False
2162903,8025307,70,70,22,0,0,2953,81962,81912,"ラクサン城","――この景色、後世に伝ふ。
レイクランドのいずこかにあり。
その場で見渡す。","かつてのレイクランド連邦の王城。「光の氾濫」の直前に、エルフ族の守旧派を率いて立ち上がった「影の王」なる人物が、最期の戦いに身を投じた場所としても有名。なお、ラクサンとはレイクランドを示す古エルフ語である",81460,False
2162904,8025309,70,70,22,0,0,2953,81963,81913,"オスタル厳命城","――この景色、後世に伝ふ。
レイクランドのいずこかにあり。
その場で見渡す。","廃墟と化したレイクランド連邦の城塞。エルフ族の騎士、オスタルは迫りくる罪喰いの大群を前に、民を護るため一歩も退いてはならないと部下たちに厳命、徹底抗戦を貫いた。現在の名は、その故事に基づくものである",81460,False
2162905,8025311,70,70,22,0,0,2953,81964,81914,"責苦の監獄","――この景色、後世に伝ふ。
レイクランドのいずこかにあり。
その場で見渡す。","レイクランド連邦時代に造られた監獄跡。崖下にある廃墟は、その監獄に詰める獄卒たちが暮らしていた場所であり、当時は「鉄鎖街」と呼ばれていたという。だが、廃墟となった今、その鎖も錆ついてしまったようだ",81460,False
2162906,8025313,70,70,22,0,0,2953,81965,81915,"サレン郷","――この景色、後世に伝ふ。
レイクランドのいずこかにあり。
その場で見渡す。","始まりの湖の湖畔にある漁村。ウィード島、ブリック島、ノット島、ラップ島という4つの島を橋で結ぶことで構成されている。しかめっ面の漁師たちが多いことから、自虐的に「不機嫌」なる奇妙な村名が付けられることとなった",81460,False
2162907,8025315,70,70,22,0,0,2954,81966,81916,"クラックシェル海岸","――この景色、後世に伝ふ。
コルシア島のいずこかにあり。
その場で見渡す。","近隣の漁村「スティルタイド」の住人が、割れた貝殻が多いからという、もっとも過ぎる理由で名付けた砂浜。昔は、多くの漁師が行き交っていたが、治安が乱れた昨今では野蛮なホブゴブリンがうろつくようになってしまった",81460,False
2162908,8025317,70,70,22,0,0,2954,81967,81917,"ホワイトオイルフォールズ","――この景色、後世に伝ふ。
コルシア島のいずこかにあり。
その場で見渡す。","ワッツリバーの中程にある落差の大きな滝。川が絶妙な速度で流れているため、さしたる飛沫を上げないまま、まっすぐに水が崖上から落ちてくる。その様子を見た高名な詩人が、油の滝と喩えたことで、そう呼ばれるようになった",81460,False
2162909,8025319,70,70,22,0,0,2954,81968,81918,"ゲートタウン","――この景色、後世に伝ふ。
コルシア島のいずこかにあり。
その場で見渡す。","ユールモアへの移住を望む難民が寄り集まったことで、自然と形成された貧民街。住環境は劣悪の一語に尽きるが、それでも罪喰いに襲われるリスクが少なく、食糧メオルの配給もあるため人口は増加傾向が続いてきた",81460,False
2162910,8025356,70,70,22,0,0,2954,81969,81919,"ライト村","――この景色、後世に伝ふ。
コルシア島のいずこかにあり。
その場で見渡す。","コルシア島の南部にある農村。メオルの配給を拒んだ農民たちが、昔ながらの手法で大麦や各種野菜の栽培で生計を立てている。しかし、一年ほど前に、はぐれ罪喰いの襲撃を受け、多大な犠牲を出したこともあった",81460,False
2162911,8025358,70,70,22,0,0,2954,81970,81920,"ラダー大昇降機","――この景色、後世に伝ふ。
コルシア島のいずこかにあり。
その場で見渡す。","コルシア島の高地と低地を結ぶ、巨大な昇降機。かつてはダイダロス社のタロースを動力として、昇降機を動かしていたが、同社が撤退したことで長らく放置されていた。その昔は、ドワーフ族との交易の要衝であったという",81460,False
2162912,8025360,70,70,22,0,0,2954,81971,81921,"トメラの村","――この景色、後世に伝ふ。
コルシア島のいずこかにあり。
その場で見渡す。","グルグ火山周辺に点在するドワーフ族の集落のひとつで、トルー一家に属す者たちが暮らしている。小柄なドワーフ族に合わせた建物が立ち並ぶため、他種族の者にとってはミニチュアの街並みにも見えることだろう",81460,False
2162913,8025362,70,70,22,0,0,2954,81972,81922,"ドヴェルグの煙突","――この景色、後世に伝ふ。
コルシア島のいずこかにあり。
その場で見渡す。","ドワーフの洞窟を抜けた先にある吹き抜けのような場所で、グルグ火山の火山活動の影響により、定期的に温水が吹き出す間欠泉となっている。その周辺では、硫黄などが産するため、ドワーフ族にとっては重要な場所である",81460,False
2162914,8025399,70,70,22,0,0,2955,81973,81923,"隊商の野営地","――この景色、後世に伝ふ。
アム・アレーンのいずこかにあり。
その場で見渡す。","クリスタリウムの隊商たちが、アム・アレーンとの間を行き来する際の中継地点として設けたアマロ用の発着場。集積した資材を守りやすいように、ナバスアレン王国の要塞、「カスール・シャル」の跡地を利用している",81460,False
2162915,8025401,70,70,22,0,0,2955,81974,81924,"モルド・スーク","――この景色、後世に伝ふ。
アム・アレーンのいずこかにあり。
その場で見渡す。","古くからアム・アレーンで暮らす獣人種族、モルド族の集落。「スーク」とは市場を示す言葉であり、モルド族が荒野の方々から集めた品物が並んでいる。鉱物やナバスアレンの遺物を求めるなら、真っ先に立ち寄るべき場所だ",81460,False
2162916,8025403,70,70,22,0,0,2955,81975,81925,"アム・マリク新宮殿","――この景色、後世に伝ふ。
アム・アレーンのいずこかにあり。
その場で見渡す。","「アム」は「偉大な」、「マリク」は「ナバスアレン男性王の称号」を意味する。かつてはナバスアレンの政治と軍事の中枢であったが、「光の氾濫」を押し止める基点となった際に、半ば光の波に呑み込まれ崩壊してしまった",81460,False
2162917,8025437,70,70,22,0,0,2955,81976,81926,"ビラン大鉱山","――この景色、後世に伝ふ。
アム・アレーンのいずこかにあり。
その場で見渡す。","ビラン山に拓かれた鉱山で、以前はタロースを使った大規模採掘の中心地として栄えていた。ちなみに「ビラン」とはロンゾ族の偉人の名であり、周辺にはガリク村やケルク遺跡など、同様に故人の名を戴いた地名が散見される",81460,False
2162918,8025439,70,70,22,0,0,2955,81977,81927,"トゥワイン","――この景色、後世に伝ふ。
アム・アレーンのいずこかにあり。
その場で見渡す。","ナバスアレンが、ミステル族のタロース技師を招いて鉱山鉄道を開設した際に、線路敷設に関わる作業員たちの宿泊所として成立。その後も、鉱山労働者の村として存続してきたが、鉱業の衰退とともに人口は減る一方のようだ",81460,False
2162919,8025441,70,70,22,0,0,2955,81978,81928,"ケルク遺跡","――この景色、後世に伝ふ。
アム・アレーンのいずこかにあり。
その場で見渡す。","ロンゾ族の集落跡地。「光の氾濫」以前に、すでに人口が都市部に移ったことで廃墟となっていたようだが、それだけに大きな戦いとは無縁で、スカベンジャーにとっては掘り出し物が見つかる穴場として知られている",81460,False
2162920,8025443,70,70,22,0,0,2956,81979,81929,"リダ・ラーン","――この景色、後世に伝ふ。
イル・メグのいずこかにあり。
その場で見渡す。","元々はフッブート王国に属す山村だったが、「光の氾濫」後に住人が去ったため、ピクシー族が勝手に棲み込むようになった。かつての主産業は牧畜であり、今も厩舎跡では、羊乳を求めるピクシー族がシープを育てている",81460,False
2162921,8025445,70,70,22,0,0,2956,81980,81930,"篤学者の荘園","――この景色、後世に伝ふ。
イル・メグのいずこかにあり。
その場で見渡す。","さる異邦の賢人が、借りぐらししていた館。本来は、多趣味で知られるフッブート王国の地方領主の邸宅であり、その持ち物である蔵書や機材が、奇跡的に妖精たちの手で荒らされず、そのまま保管されていたのだという",81460,False
2162922,8025447,70,70,22,0,0,2956,81981,81931,"プラ・エンニ茸窟","――この景色、後世に伝ふ。
イル・メグのいずこかにあり。
その場で見渡す。","ウィド＝インク以下、かつてフッブート王国と共存していたン・モゥ族たちが暮らす洞窟。「プラ・エンニ」とは、彼らが育てている大きなキノコのことで、その内部をくり抜くことで住居としても利用されている",81460,False
2162923,8025492,70,70,22,0,0,2956,81982,81932,"魚たちの街","――この景色、後世に伝ふ。
イル・メグのいずこかにあり。
その場で見渡す。","フッブート王国の王城、グリュネスリヒト城の城下町。イル・メグが妖精郷となった際に、フーア族によって水が引き込まれた結果、今では巨大な「姿見の湖」の水底に沈んでおり、文字通り「魚たちの街」と化している",81460,False
2162924,8025449,70,70,22,0,0,2956,81983,81933,"リェー・ギア城","――この景色、後世に伝ふ。
イル・メグのいずこかにあり。
その場で見渡す。","かつてのフッブート王国の王城。大罪喰いと化した妖精王ティターニアが幽閉されてきた場所でもある。なお、その名は妖精語とフッブート語の合成語で、「夢の羽の城」といった意味合いを持っているようだ",81460,False
2162925,8025451,70,70,22,0,0,2956,81984,81934,"聖ファスリクの額","――この景色、後世に伝ふ。
イル・メグのいずこかにあり。
その場で見渡す。","この地で苦行を行ったことで知られる光耀教会の聖人、聖ファスリクの名が残る山間の土地。しかし、その由来を語る者も、意味を理解する者も、妖精郷と化したイル・メグではン・モゥ族くらいのものであろう",81460,False
2162926,8026177,70,70,22,0,0,2957,81985,81935,"ゴーンの砦","――この景色、後世に伝ふ。
ラケティカ大森林のいずこかにあり。
その場で見渡す。","ラケティカ大森林に流入した「夜の民」が築いた砦の跡地。罪喰いの群れに襲撃され大規模な火災が発生した結果、無残にも焼け落ちてしまった。なお、生き残りの住民たちは、スリザーバウに身を寄せているようだ",81460,False
2162927,8026189,70,70,22,0,0,2957,81986,81936,"水蛇の宝卵","――この景色、後世に伝ふ。
ラケティカ大森林のいずこかにあり。
その場で見渡す。","トゥシ・メキタ湖の水上で大樹に支えられ浮かぶ巨大なクリスタル塊。ロンカ帝国以前の古き時代から、この地の人々に祀られていたらしく、「水蛇」と呼ばれる大いなる存在が封じられていたとの伝承も今に伝わる",81460,False
2162928,8026191,70,70,22,0,0,2957,81987,81937,"ダワトリ溺没神殿","――この景色、後世に伝ふ。
ラケティカ大森林のいずこかにあり。
その場で見渡す。","ロンカ帝国が築いた石造神殿のひとつ。同帝国が崩壊した後も、さる神官一族によって護られていたようだが、いつしか湖に呑まれ水没してしまった。噂では、ロンカ皇帝の秘宝が眠るとも言われているが真相は謎である",81460,False
2162929,8026220,70,70,22,0,0,2957,81988,81938,"ロツァトル大階段","――この景色、後世に伝ふ。
ラケティカ大森林のいずこかにあり。
その場で見渡す。","ロンカ神話に登場する巨人「ロツァトル」が作ったと伝えられている階段状の滝。ある史学者の説によれば、ロツァトルは初期のタロースであり、ロンカ文明の壮麗な石造神殿も、その手によるものではないかと考察されている",81460,False
2162930,8026212,70,70,22,0,0,2957,81989,81939,"ファノヴの里","――この景色、後世に伝ふ。
ラケティカ大森林のいずこかにあり。
その場で見渡す。","ロンカ皇帝の命により、数千年に渡ってラケティカ大森林の遺跡群を護ってきたヴィースたちの里。しかし、大半の里が「光の氾濫」により消滅したため、この里単独での存続は難しく、先行きが危ぶまれてもいる",81460,False
2162931,8030804,70,70,22,0,0,2957,81990,81940,"四つの明星","――この景色、後世に伝ふ。
ラケティカ大森林のいずこかにあり。
その場で見渡す。","ロンカの大星座を司る4柱の神々、すなわち火の神ガトル、水の女神ロックワ、風の神チャール、土の女神アンパを祀る4基のピラミッドが連なる遺跡群。ロンカの護り手を自認するファノヴの民にとっては、聖地に等しい",81460,False
2162932,8030162,70,70,22,0,0,2958,81991,81941,"オンドの潮溜まり","――前人未踏の地へと赴け。
ノルヴラントのいずこか、まだ見ぬ絶景を記せ。
その場で見渡すべし。","黒風海の底に築かれたオンド族の集落。「潮溜まり」は、干潮時に海岸に残された海水の水たまりのことで、「光の氾濫」時に偶然、陸上にいたことで命を永らえた者たちが、仮設の避難先として設立したことに由来する",81460,False
2162933,8030153,70,70,22,0,0,2958,81992,81942,"奇人のアトリエ","――前人未踏の地へと赴け。
ノルヴラントのいずこか、まだ見ぬ絶景を記せ。
その場で見渡すべし。","クリスタリウム出身の某天才職人が、人社会から逃れるために隠れ棲んでいるアトリエ。彼自身は、この場所を単純に「アトリエ」と呼ぶが、海の底に工房を設けるという発想自体が常人ではないことを示している",81460,False
2162934,8030157,70,70,22,0,0,2958,81993,81943,"陸人の墓標","――前人未踏の地へと赴け。
ノルヴラントのいずこか、まだ見ぬ絶景を記せ。
その場で見渡すべし。","珊瑚が群生する洞窟。その赤い珊瑚が地上人の血管のように見えるため、オンド族の間では陸人（おかびと）らの魂が眠る場所と伝えられてきた。しかし、当の陸人は、その事実を近年まで知らなかったのである",81460,False
2162935,8030137,70,70,22,0,0,2958,81994,81944,"プルプラ洞","――前人未踏の地へと赴け。
ノルヴラントのいずこか、まだ見ぬ絶景を記せ。
その場で見渡すべし。","プルプラ貝の群生地。この巻き貝の貝殻からは染料を作ることができ、それを使って染められた紫色の布地は、高貴な者の象徴として珍重されてきた。ユールモアで紫色が好まれるのも、こうした歴史に由来する",81460,False
2162936,8030125,70,70,22,0,0,2958,81995,81945,"アーモロート","――前人未踏の地へと赴け。
ノルヴラントのいずこか、まだ見ぬ絶景を記せ。
その場で見渡すべし。","オンド族の証言によれば、その海底都市は一夜にして生じたという。海の底で長き時を経て、朽ちてきたその他の遺跡とは明らかに異なり、街並みは真新しく、整備が行き届いて見えるなど謎が多い場所である",81460,False
2162937,8960844,80,80,22,0,0,3706,81751,81251,"ルヴェユール邸","――この景色、後世に伝ふ。
オールド・シャーレアンのいずこかにあり。
その場で見渡す。","ルヴェユール家の邸宅。現当主であるフルシュノ氏をはじめ、同家は数多く哲学者議会の議員を輩出してきた名門として知られている。築300年を誇るその美しい邸宅は、シャーレアン建築の遺産との呼び声も高い",81461,False
2162938,8960848,80,80,22,0,0,3706,81752,81252,"知神の港","――この景色、後世に伝ふ。
オールド・シャーレアンのいずこかにあり。
その場で見渡す。","オールド・シャーレアンの港湾地区。同都市の守護神でもある知神「サリャク」に由来する名で呼ばれるとおり、その石像がそびえ立ち、往来する船を見守っている。弧を描く埠頭も、大きな特徴のひとつ",81461,False
2162939,8960850,80,80,22,0,0,3706,81753,81253,"哲学者議会議場","――この景色、後世に伝ふ。
オールド・シャーレアンのいずこかにあり。
その場で見渡す。","哲学者議会の議場。定数99名の議員たちが一堂に会することができるように、螺旋を描くように議席が並べられている。その様子を俯瞰すると、国旗にも用いられている知識の水を溜め込む巻き貝の模様に見えるという",81461,False
2162940,8960852,80,80,22,0,0,3706,81754,81254,"ヌーメノン大書院","――この景色、後世に伝ふ。
オールド・シャーレアンのいずこかにあり。
その場で見渡す。","シャーレアン魔法大学が誇る世界最大規模の大図書館。グブラ幻想図書館の本館にあたり、世界各地から集めた多種多様な書物を収蔵している。すべての知識の集積を目指し、「世界図鑑」の編纂を進めているという",81461,False
2162941,8960853,80,80,22,0,0,3706,81755,81255,"哲学者の広場","――この景色、後世に伝ふ。
オールド・シャーレアンのいずこかにあり。
その場で見渡す。","シャーレアンの政策を論じる哲学者議会が開かれる議事堂。元来は円形の広場であり、雨の日も風の日も屋外で議論が行われていたが、ある時、落雷により死者が出たため、石造の巨大議事堂が造られることになった",81461,False
2162942,8960863,80,80,22,0,0,3706,81756,81256,"漂流者の丘","――この景色、後世に伝ふ。
オールド・シャーレアンのいずこかにあり。
その場で見渡す。","オールド・シャーレアンの東側に広がる居住区。その奇妙な名は、シャーレアンの開祖ニュンクレフによって大洪水から救われた者たちが、パフィンの群生地であったこの丘に、居留地を築いたことに由来しているという",81461,False
2162943,8960864,80,80,22,0,0,3706,81757,81257,"公開講堂","――この景色、後世に伝ふ。
オールド・シャーレアンのいずこかにあり。
その場で見渡す。","シャーレアン魔法大学のフェノメノン大講堂内にある教室。魔法大学の学生はもちろんのこと、広く市民に開放された「公開講義」が催される場所であり、人気講師が教壇に立つと、多くの聴講者で埋め尽くされることになる",81461,False
2162944,8961051,80,80,22,0,0,3707,81758,81258,"ルヴェーダ製糸局","――この景色、後世に伝ふ。
ラザハンのいずこかにあり。
その場で見渡す。","上質な絹糸を紡ぐことで名高いラザハンの国営工房。その養蚕法と製糸技術は長らく門外不出とされてきたが、ウルダハなどの諸外国でも絹の生産が始まったことで、現在ではさほど厳重に警備されてはいない",81462,False
2162945,8961053,80,80,22,0,0,3707,81759,81259,"バルシャーン・バザール","――この景色、後世に伝ふ。
ラザハンのいずこかにあり。
その場で見渡す。","交易都市としてのラザハンの中枢とも言うべき、屋根付き市場。他国との通商で莫大な財産を築いた伝説的商人、バルシャーンが遺言によって遺産を寄付することで整備されたもので、今日も金と商品が飛び交っている",81462,False
2162946,8961054,80,80,22,0,0,3707,81760,81260,"ニーローパラ畜産局","――この景色、後世に伝ふ。
ラザハンのいずこかにあり。
その場で見渡す。","ラザハンの畜産研究所。元々は錬金素材とする毒液を目的に飼育されていたハンサだが、ニーローパラという牧獣士が、毒腺を除去する技法を開発。食肉としての利用も促進され、ハンサ料理はラザハンの名物となっている",81462,False
2162947,8961055,80,80,22,0,0,3707,81761,81261,"メリードズメイハネ","――この景色、後世に伝ふ。
ラザハンのいずこかにあり。
その場で見渡す。","メリードが経営するメイハネ、つまり軽食や酒類を提供する店である。地元の錬金術師が醸造した多種多様な蒸留酒が売り。また、サベネア伝統の舞踏を取り入れた、踊り子たちのショーも異邦人に人気となっている",81462,False
2162948,8961056,80,80,22,0,0,3707,81762,81262,"メーガドゥータ宮","――この景色、後世に伝ふ。
ラザハンのいずこかにあり。
その場で見渡す。","ラザハン太守が住まう私邸にして、政治の中心でもある宮殿。アルカソーダラ族の古語で「雲の使者」を意味する名で呼ばれるように、巨石の頂きに造られており、太守の使者や陳情に訪れる者が絶え間なく出入りする",81462,False
2162949,8961057,80,80,22,0,0,3707,81763,81263,"アルザダール廟","――この景色、後世に伝ふ。
ラザハンのいずこかにあり。
その場で見渡す。","大陸側からサベネア島に移住してきたアウラ族の族長、アルザダールを祀った霊廟。彼はアルカソーダラ族とガジャースラ族に分かれていたマタンガ族の争いを、前者に力を貸すことで平定し、調和をもたらしたと伝えられている",81462,False
2162950,9024728,80,80,22,0,0,3707,81796,81296,"ルヴェーダ製糸局空中庭園","――この景色、後世に伝ふ。
ラザハンのいずこかにあり。
その場で見渡す。","ラザハンが誇る国営製糸局。その屋上庭園には、数多の桑に囲まれた黄金のガジャ像があり、座ると運気が上昇すると伝えられる。効能の真偽は不明だが、少なくともここに至るまでに墜死しなかった点は幸運と言えるだろう",81462,False
2162951,8961060,80,80,22,0,0,3708,81764,81264,"アルティフィスパス","――この景色、後世に伝ふ。
ラヴィリンソスのいずこかにあり。
その場で見渡す。","地上のオールド・シャーレアンと、地下に広がるラヴィリンソスとを繋ぐ巨大昇降機のひとつ。この装置で降ろされてきた人や物資は、玄関口たるアッパー・アクリンソスに至り、そこから各施設へと向かうことになる",81461,False
2162952,8961061,80,80,22,0,0,3708,81765,81265,"タウマゼイン","――この景色、後世に伝ふ。
ラヴィリンソスのいずこかにあり。
その場で見渡す。","タウマゼインとは「驚嘆」を示す古語であり、知的探求の始まりにある驚きを示す。星の秘密を知るために星海探索の拠点として作られたが、そこでハイデリンの意思と接触。やがて月に至る方舟の造船所となったのだった",81461,False
2162953,8961062,80,80,22,0,0,3708,81766,81266,"メリオール実験農場","――この景色、後世に伝ふ。
ラヴィリンソスのいずこかにあり。
その場で見渡す。","世界各地から収集された植物標本や農法を研究する実験農場。メリオールは、シャーレアンの建国に貢献した「七賢人」のひとりの名である。彼女は園芸師の知識で、痩せた島を開墾し、食料問題を解決へと導いた",81461,False
2162954,8961063,80,80,22,0,0,3708,81767,81267,"洞穴生物繁殖区","――この景色、後世に伝ふ。
ラヴィリンソスのいずこかにあり。
その場で見渡す。","研究対象とされる洞穴生物を繁殖するために用いられている場所。しばしば、増えすぎた生物が溢れ出すことで知られている。なお、洞穴生物の糞には豊富なリンが含まれるため、肥料としての利用も研究されているらしい",81461,False
2162955,8961064,80,80,22,0,0,3708,81768,81268,"リトルシャーレアン","――この景色、後世に伝ふ。
ラヴィリンソスのいずこかにあり。
その場で見渡す。","セントラルサーキットで働く人々が暮らす宿泊所。彼らは、哲学者議会直轄の極秘計画に従事している都合上、情報管理のために地上への出入りを制限されており、事実上、この簡易集落だけで暮らしていた",81461,False
2162956,8961068,80,80,22,0,0,3709,81769,81269,"イェドリマン","――この景色、後世に伝ふ。
サベネア島のいずこかにあり。
その場で見渡す。","大陸系の住人たちの古語で「新しい港」を意味する名で呼ばれる港街。サベネア島の周囲は水深が浅いため、大型の外洋交易船は、対岸のアルネア島に停泊。小舟でここに渡ってきて、ラザハンを目指すことになる",81462,False
2162957,8961069,80,80,22,0,0,3709,81770,81270,"カジャーヤ演舞場","――この景色、後世に伝ふ。
サベネア島のいずこかにあり。
その場で見渡す。","武の舞踏「クリークタンツ」の創始者とされる踊り子、カジャーヤの名を冠した演舞場であり、その姿を象った石像が掲げられている。彼女の技術を継承する踊り子たちが、今も神々や先祖たちに捧げるために舞い踊る",81462,False
2162958,8961067,80,80,22,0,0,3709,81771,81271,"ギガントガル採石場","――この景色、後世に伝ふ。
サベネア島のいずこかにあり。
その場で見渡す。","サベネア島の特産品のひとつである「巨人石」を産する採石場。独特の紫色を帯びたこの石材は、硬く、エーテル伝導率も高いため、建材はもちろん武器防具の素材や、錬金薬の材料としても有用である",81462,False
2162959,8961070,80,80,22,0,0,3709,81772,81272,"衆園の森","――この景色、後世に伝ふ。
サベネア島のいずこかにあり。
その場で見渡す。","サベネア島の内陸部に広がる密林地帯。その大半が打ち捨てられてしまってはいるが、現地住民が信仰する数多の神々を祀る寺院や神殿が点在しており、かつては多くの僧侶たちが暮らしていたため、衆園の森と呼ばれる",81462,False
2162960,8961071,80,80,22,0,0,3709,81773,81273,"マーヤーの幻泉","――この景色、後世に伝ふ。
サベネア島のいずこかにあり。
その場で見渡す。","その昔、アルカソーダラ族の魔術僧たちが集団生活を送りながら、マーヤー、すなわち神通力を得ようと修行に励んでいた寺院跡。より森深い場所に拠点を移した今では、半ばまで水没した形で打ち捨てられている",81462,False
2162961,8961072,80,80,22,0,0,3709,81774,81274,"デミールの遺烈郷","――この景色、後世に伝ふ。
サベネア島のいずこかにあり。
その場で見渡す。","錬金術発祥の地であるサベネア島において、もっとも有名な錬金術師一族である「デミール家」が築き上げた集落。彼らの大いなる業を称えて「遺烈の郷」と呼ばれる同地では、いまも最高水準の人材が研究を続けている",81462,False
2162962,8961073,80,80,22,0,0,3710,81775,81275,"テルティウム駅","――この景色、後世に伝ふ。
ガレマルドのいずこかにあり。
その場で見渡す。","ガレマール帝国の首都地域を繋いでいた魔導列車網の「テルティウム（第III）」駅。操車庫が併設されており、発電機その他の施設が揃っていることから、首都崩壊後は第I軍団の残余が中心となって拠点化していた",81465,False
2162963,8961124,80,80,22,0,0,3710,81776,81276,"ユートゥルナG水上リグ","――この景色、後世に伝ふ。
ガレマルドのいずこかにあり。
その場で見渡す。","大セルレア湖の底から、青燐水が混ざった水を汲み上げるための採掘プラットフォーム。ガレマルド周辺には、このような水上リグが他にも計6基存在していた。しかし、そのいずれも内戦を機に操業を停止していたようだ",81465,False
2162964,8961125,80,80,22,0,0,3710,81777,81277,"脱線した列車","――この景色、後世に伝ふ。
ガレマルドのいずこかにあり。
その場で見渡す。","脱線して放棄された魔導列車。このXLIX式客車は貴族用であり、貴族か高位軍人、もしくはその推薦がある市民しか乗車することができなかった。首都からの脱出を試みたものの、テンパード化した兵に襲われ脱線したようだ",81465,False
2162965,8961126,80,80,22,0,0,3710,81778,81278,"ガレマール元老院","――この景色、後世に伝ふ。
ガレマルドのいずこかにあり。
その場で見渡す。","ガレマール共和国時代における統治機関にして、ガレマール帝国時代における皇帝の助言機関。この重厚な建築物の中で幾度となく遠征が議決され、そして、多くの血が流れ、富がガレマルドに集まることになった",81465,False
2162966,8961127,80,80,22,0,0,3710,81779,81279,"ウルバニッシマ区","――この景色、後世に伝ふ。
ガレマルドのいずこかにあり。
その場で見渡す。","世界に覇を唱えていたガレマール帝国。その首都地域の中心地とも言える区画であり、政治と軍事、そして経済の心臓部であった。しかし、皇位を巡る内戦と、バブイルの塔建築に伴う資材収奪の対象となり、崩壊してしまった",81465,False
2162967,8961128,80,80,22,0,0,3710,81780,81280,"フォルム・ソリウス","――この景色、後世に伝ふ。
ガレマルドのいずこかにあり。
その場で見渡す。","第二回東方遠征に際して、ソル帝による出陣前の閲兵式が行われた広場。ダルマスカ制圧が成し遂げられ、遠征が成功裏に終わったことを記念して、その偉業を称えるために市民広場として整備された",81465,False
2162968,8961129,80,80,22,0,0,3713,81781,81281,"異土の庭","――この景色、後世に伝ふ。
暁月の旅路の果てのいずこかにあり。
その場で見渡す。","「創造魔法を用いることなき創造」を目指す、風変わりな者たちが研究を行っている小屋。様々な特徴を持つ創造生物を、自然交配で掛け合わせることで、偶然の揺らぎによる想像しなかった結果を求めているようだ",81464,False
2162969,8961130,80,80,22,0,0,3713,81782,81282,"メタバシス六洋院","――この景色、後世に伝ふ。
暁月の旅路の果てのいずこかにあり。
その場で見渡す。","ヒュペルボレア造物院の別館にあたる施設で、主に海洋生物の観察、評価を担う。細長い外観からは想像できないが、その内部には魔法的に再現された6種類の海洋環境が再現されているという",81464,False
2162970,8961131,80,80,22,0,0,3713,81783,81283,"レーテー海","――この景色、後世に伝ふ。
暁月の旅路の果てのいずこかにあり。
その場で見渡す。","十分な検討の末に、世に放たないことが決まった創造生物は、この泉にて魔法的に命を「解かれ」た末に流され、冥界へと送られる。エルピスにおける、もっとも美しく、そしてもっとも哀しい場所と言えるかもしれない",81464,False
2162971,8961132,80,80,22,0,0,3713,81784,81284,"ヒュペルボレア造物院","――この景色、後世に伝ふ。
暁月の旅路の果てのいずこかにあり。
その場で見渡す。","エルピス最大にして、中枢とも呼べる施設。内部には多種多様な自然環境が魔法的に再現されており、審査を待つ創造生物が放たれ、観察の対象として飼育されている。ここで認められて初めて、世界に解き放たれるのだ",81464,False
2162972,8961133,80,80,22,0,0,3713,81785,81285,"アナグノリシス天測園","――この景色、後世に伝ふ。
暁月の旅路の果てのいずこかにあり。
その場で見渡す。","古代言語において「認知」、あるいは「発見」を意味するこの集落では、ヒュペルボレア造物院などで監察官として働く者たちが暮らしている。彼らは、創造生物を世界にとって有益か否かという視点で見極めることを務めとする",81464,False
2162973,8961134,80,80,22,0,0,3711,81786,81286,"シドニア・ノールズ","――この景色、後世に伝ふ。
暁月の旅路の果てのいずこかにあり。
その場で見渡す。","嘆きの海に突如として現れた人面岩。どうみても人工的に作られているのだが、いったい誰をモチーフにして彫られたものなのかは、ようとして知れない。まぁ、誰を模したものであろうと、本人は決して望んでいなかったはずだ",81463,False
2162974,8961135,80,80,22,0,0,3711,81787,81287,"キャロットリウム","――この景色、後世に伝ふ。
暁月の旅路の果てのいずこかにあり。
その場で見渡す。","人類の生存に適した人工環境が構築されている区画のひとつであり、また世界最高の食物であるニンジンの栽培が行われているイカした場所。世の中、苦労も多いが、まぁ、ニンジンさえあればどうにかなるものだ",81463,False
2162975,8961136,80,80,22,0,0,3711,81788,81288,"グレーテスト・エンズヴィル","――この景色、後世に伝ふ。
暁月の旅路の果てのいずこかにあり。
その場で見渡す。","「最高の森」と銘打たれた人工森林区画。月に移住することになる人類たちにとって、心安らぐ場所を……というコンセプトで設計されたが、何から何まで本物の森とは違っていた。まぁ、時には失敗することもあるさ",81463,False
